novel_id,title,title_eng,synopsis,type,n_chapters,authors,genres,n_volumes,status,score,scored_by,popularty,favorites,year_start,year_finnish,image
108072,※Imouto wo Kawaigaru no mo Taisetsu na Oshigoto desu.,,"Looking for information on the light novel ※Imouto wo Kawaigaru no mo Taisetsu na Oshigoto desu.? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,7.0,"Yayoi Shirou,Hiten","Comedy,Romance",1.0,Finished,,,40435,1,2017.0,,https://cdn.myanimelist.net/images/manga/3/198536.jpg
86158,Kaze to Lute no Shirabe ni Nosete,,"Looking for information on the light novel Kaze to Lute no Shirabe ni Nosete? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Akabane,Takehaya",Fantasy,9.0,Finished,,,55107,0,2013.0,2015.0,https://cdn.myanimelist.net/images/manga/3/149623.jpg
108073,Rental Kareshi to Shinkon Ryokou de Hajimete wo Miyaburarenai Tame ni: Gisou Hanayome wa Koi ni Oborete,,"Looking for information on the light novel Rental Kareshi to Shinkon Ryokou de Hajimete wo Miyaburarenai Tame ni: Gisou Hanayome wa Koi ni Oborete? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Katou Fumika,Azumi Yuu",Romance,1.0,Finished,,,66457,0,2016.0,,https://cdn.myanimelist.net/images/manga/1/197944.jpg
108074,Asagaeri wa Anata to: Yamitsuki ni Naru wo Tomari Ai,,"Looking for information on the light novel Asagaeri wa Anata to: Yamitsuki ni Naru wo Tomari Ai? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Aikawa Serika,Azumi Yuu",Romance,1.0,Finished,,,64981,0,2017.0,,https://cdn.myanimelist.net/images/manga/1/197945.jpg
133934,Dappou Tamer no Nariagari Boukentan: S-Rank Bishoujo Boukensha ga Ore no Juuma ni Natteimasu,Adventure of the Outlawed Tamer with Beautiful Explorers.,D-rank beast-tamer Lint takes all the worst jobs just trying to scrape by and survive–but all that changes for the better when a hot S-rank catgirl named Birena begs him to tame her! Birena believes submitting to Lint will help her evolve into an even more amazing warrior–is she right? Is she horny? Is she...both?? (Source: Seven Seas Entertainment),Light Novel,,"Ookuma Nekosuke,SkyFarm","Action,Adventure,Comedy,Fantasy,Romance,Ecchi",,Publishing,,,25297,8,2020.0,,https://cdn.myanimelist.net/images/manga/2/241641.jpg
94964,Hamidashi Yousei Familia Seisenki,Epic of non-standard Familia,"Looking for information on the light novel Hamidashi Yousei Familia Seisenki (Epic of non-standard Familia)? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Taguchi Sennendou,Pulp Piroshi","Action,Fantasy",,Publishing,,,50879,0,2015.0,,https://cdn.myanimelist.net/images/manga/1/169565.jpg
63353,Odaiba Chuuton Kichi no Yousei: Strike Princess,,"Looking for information on the light novel Odaiba Chuuton Kichi no Yousei: Strike Princess? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,12.0,"Poco,Fuyuki Fuyuki","Action,Sci-Fi,Mecha,School",2.0,Finished,,,54123,0,2013.0,2014.0,https://cdn.myanimelist.net/images/manga/3/162870.jpg
77119,Zero Extend,,"Looking for information on the light novel Zero Extend? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,7.0,"Terui,Akai Kousuke","Action,Super Power",1.0,Finished,,,55768,0,2007.0,,https://cdn.myanimelist.net/images/manga/1/196070.jpg
95896,Kitaku Sensou,,"In Teisei Accademy, club activities are just about the most important thing. The principal specifically said at their orientation, ""We are all ""youth loving idiots"" and that all teachers and students must participate in a club academy"". The main charater, a NEET and a Netoge lover, decides to join only becasue he got a free scholorship. After realizing his mistakes, he bands together with other odities to form the ""go home club"", whose primary goal is to excape from school grounds before getting caught by the other clubs.",Light Novel,,"Chiri,Onibi Arare","Comedy,Romance,School",,Publishing,,,54974,0,2016.0,,https://cdn.myanimelist.net/images/manga/1/171416.jpg
96174,School of Kingdom!: Ore ga Kokuou de Class ga Shoukokka!?,,"Looking for information on the light novel School of Kingdom!: Ore ga Kokuou de Class ga Shoukokka!?? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Fujitani Aru,RiE","Fantasy,School",1.0,Finished,,,63470,0,2016.0,,https://cdn.myanimelist.net/images/manga/3/190106.jpg
97746,Toshokan Dragon wa Hi wo Fukanai,A Dragon Living in His Library Never Blows the Fire,"Looking for information on the light novel Toshokan Dragon wa Hi wo Fukanai (A Dragon Living in His Library Never Blows the Fire)? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Kiryuu Tsukasa,Shinonome Tasuku",Fantasy,,Publishing,,,48699,0,2016.0,,https://cdn.myanimelist.net/images/manga/1/199722.jpg
99002,Succubus wa Aiyoku ni Tayutau,,"Looking for information on the light novel Succubus wa Aiyoku ni Tayutau? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,9.0,"Surada Mami,Kasukabe Komito",Romance,1.0,Finished,,,62683,0,2016.0,,https://cdn.myanimelist.net/images/manga/1/178373.jpg
99058,Seijo no Kaifuku Mahou ga Dou Mitemo Ore no Rekkaban na Ken ni Tsuite.,,"Long ago, I was fascinated upon seeing healing magic. But to be taught, you need to make a huge donation. I, who came from a normal family, could never afford it no matter how much I stretched my budget. Thus, I could only study and teach myself, quite desperately even. But around the time I reached the limit for what self-study could get me, I got to see a Saint first hand performing a charitable service using healing magic. ""Eh, that was Heal just now, right? It was only used a few times, and you’re already having trouble breathing, and not only that, your healing didn’t even do that much! You gotta be kidding me?"" (Source: Ohanashimi blog)",Light Novel,,"Parsley,Kinako Gunsou","Action,Adventure,Comedy,Fantasy,Romance,Ecchi,Harem",,Publishing,,,29490,1,2016.0,,https://cdn.myanimelist.net/images/manga/3/178492.jpg
99183,"Chikasugiru Karera no, Juunanasai no Tooi Kankei",,"Looking for information on the light novel Chikasugiru Karera no, Juunanasai no Tooi Kankei? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,10.0,"Kudou Yuu,Kazuharu Kina","Drama,Romance",2.0,Finished,,,41683,0,2016.0,2016.0,https://cdn.myanimelist.net/images/manga/1/178703.jpg
99740,Dairyuukoku Kaden,,"Looking for information on the light novel Dairyuukoku Kaden? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,42.0,"Nao Tsukiji,Shibahara Kaori","Fantasy,Romance",6.0,Finished,,,64658,0,2012.0,2014.0,https://cdn.myanimelist.net/images/manga/3/240114.jpg
99833,Oshikake Gunshi to Shishi no Ikusa Otome,Strategist of the land and knight of the golden lion,"Looking for information on the light novel Oshikake Gunshi to Shishi no Ikusa Otome (Strategist of the land and knight of the golden lion)? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Kurojishi,Arihara Takehiro","Action,Fantasy",,Publishing,,,59259,0,2016.0,,https://cdn.myanimelist.net/images/manga/1/180395.jpg
99837,Osananajimi no Jidou Hanbaiki ni Proposal shita Keii ni Tsuite.,,"Looking for information on the light novel Osananajimi no Jidou Hanbaiki ni Proposal shita Keii ni Tsuite.? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,6.0,"Hosoi Mieko,Ninomiya Sakawa","Drama,Romance",1.0,Finished,,,61107,0,2016.0,,https://cdn.myanimelist.net/images/manga/1/180407.jpg
100000,"Maryoku Zero no Ore ni wa, Mahou Kenki Saikyou no Gakuen wo Shihai Dekinai...... to Omotta?",,"Looking for information on the light novel Maryoku Zero no Ore ni wa, Mahou Kenki Saikyou no Gakuen wo Shihai Dekinai...... to Omotta?? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,32.0,"Karino Mikata,Ayuma Sayu","Fantasy,Romance,Ecchi",5.0,Finished,,,56459,0,2016.0,2018.0,https://cdn.myanimelist.net/images/manga/3/235258.jpg
100041,Nemurenai Ousama no Oyasumi-gakari,,"Looking for information on the light novel Nemurenai Ousama no Oyasumi-gakari? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,6.0,"Aki,Utsuta Sei","Fantasy,Romance",1.0,Finished,,,64618,1,2016.0,,https://cdn.myanimelist.net/images/manga/3/235264.jpg
100070,Outaishihi no Haitoku no Koi,,"Looking for information on the light novel Outaishihi no Haitoku no Koi? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,5.0,"Amano Chigiri,Kyougoku Rena",Romance,1.0,Finished,,,61827,0,2013.0,,https://cdn.myanimelist.net/images/manga/3/181105.jpg
100084,Honey Holic,,"Looking for information on the light novel Honey Holic? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,6.0,"SHABON,Okuyama Kyou",Romance,1.0,Finished,,,53839,0,2014.0,,https://cdn.myanimelist.net/images/manga/2/181127.jpg
100151,Oniisama ga Dannasama!? Koushaku Reijou no Nayamashiku Amai Shinkon Seikatsu,,"Looking for information on the light novel Oniisama ga Dannasama!? Koushaku Reijou no Nayamashiku Amai Shinkon Seikatsu? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Mogitate Ringo,Aimori Shizuku",Romance,1.0,Finished,,,61830,0,2016.0,,https://cdn.myanimelist.net/images/manga/1/181275.jpg
100177,Taiyouou to Mitsugetsu no Yogen,The prophecy of sun king and honeymoon,"Looking for information on the light novel Taiyouou to Mitsugetsu no Yogen (The prophecy of sun king and honeymoon)? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Satozaki Miyabi,Ichiiro Hako",Romance,1.0,Finished,,,60620,0,2015.0,,https://cdn.myanimelist.net/images/manga/2/181315.jpg
100179,Chouai no Eden: Hanayome wa Kuro Hakushaku no Amai Ikenie,,"Looking for information on the light novel Chouai no Eden: Hanayome wa Kuro Hakushaku no Amai Ikenie? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,5.0,"Samamiya Akaza,Saiou Kotori",Romance,1.0,Finished,,,48877,1,2014.0,,https://cdn.myanimelist.net/images/manga/1/181317.jpg
100181,"Koukyuu Hitan: Koutei no Mitsuai, Koukei no Mitsuai",,"Looking for information on the light novel Koukyuu Hitan: Koutei no Mitsuai, Koukei no Mitsuai? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,7.0,"Asagi Miho,SHABON","Drama,Romance",1.0,Finished,,,64168,1,2013.0,,https://cdn.myanimelist.net/images/manga/2/181319.jpg
100183,Soushokukei Kareshi ga Tonda Sakushi da nante Kiitenai,,"Looking for information on the light novel Soushokukei Kareshi ga Tonda Sakushi da nante Kiitenai? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Suzukura Hal,Satozaki Miyabi",Romance,1.0,Finished,,,58488,0,2016.0,,https://cdn.myanimelist.net/images/manga/2/181321.jpg
100185,Xenosfeed Online,,"Looking for information on the light novel Xenosfeed Online? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,19.0,"Ichiiro Hako,Mitsuki","Action,Fantasy,Sci-Fi,Video Game",3.0,Finished,,,50389,0,2015.0,2016.0,https://cdn.myanimelist.net/images/manga/1/181323.jpg
100229,Stage of the Ground,,"Looking for information on the light novel Stage of the Ground? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,,"Aoyama Sagu,Hinota","Sports,Team Sports",1.0,Finished,,,58825,0,2016.0,,https://cdn.myanimelist.net/images/manga/3/181664.jpg
100232,Shuuai Game: Amai Shihai ni Oborete,,"Looking for information on the light novel Shuuai Game: Amai Shihai ni Oborete? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,9.0,"Mikazuki Kougetsu,Ikegami Sakyou",Romance,1.0,Finished,,,63498,0,2015.0,,https://cdn.myanimelist.net/images/manga/2/181444.jpg
100234,Koutei Heika no Dekiaikon: Shishi wa Koneko wo Amayakasu,,"Looking for information on the light novel Koutei Heika no Dekiaikon: Shishi wa Koneko wo Amayakasu? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,8.0,"Suzune Rin,Nama",Romance,1.0,Finished,,,63123,0,2015.0,,https://cdn.myanimelist.net/images/manga/1/181446.jpg
100238,Amai Sokubaku: Gunjin Koushaku no Ingi,,"Looking for information on the light novel Amai Sokubaku: Gunjin Koushaku no Ingi? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,6.0,"Mizuki Tatsu,Mizushima Rin",Romance,1.0,Finished,,,58820,0,2014.0,,https://cdn.myanimelist.net/images/manga/2/181450.jpg
100307,Dekiai Shigan: Koibito wa Ori no Naka,,"Looking for information on the light novel Dekiai Shigan: Koibito wa Ori no Naka? Find out more with MyAnimeList, the world's most active online anime and manga community and database.",Light Novel,9.0,"DUO BRAND.,Kisaragi",Romance,1.0,Finished,,,64169,0,2016.0,,https://cdn.myanimelist.net/images/manga/1/181632.jpg
